ItemID(PK),OrderID (PK),ProductID,Quantity
3533225424169260,AD-A6-9C-75-B8-44,504365504,16
3559793889118490,72-7C-74-D8-35-7D,687889992,13
30400940232545,13-12-AB-03-98-31,21695203,27
4017956940951,26-0A-84-8B-C2-E8,606810104,20
3580995334393930,BB-2D-17-EA-78-8F,53329948,5
3574571873217700,07-49-08-45-DC-AD,63824499,42
201877659300394,0F-B8-5A-61-0C-26,504365504,17
560223542065902000,96-EE-67-3A-EA-BB,687889992,17
3539567339829180,66-87-9B-6E-66-AD,504365504,10
3540926207037560,2B-F8-23-57-F6-3C,687889992,14
5526033466076960,C9-FD-D5-17-1E-94,21695203,12
4508089787341490,4E-A4-2E-1A-D0-B1,67046531,20
5166717684310570,FA-61-FC-D2-A2-9B,68084229,34
5100141241323990,3D-45-88-AE-61-EE,16590058,2
3539020623278550,7C-EF-B2-AA-12-A6,10424152,44
201874143692700,6B-8D-BE-5B-D6-A1,66993663,9
3571210841956420,9F-0B-0A-AB-8A-63,51991836,12
3565138225204140,E2-25-FD-E2-96-AD,43419802,1
3540837608714240,96-0B-88-D8-71-F1,504367067,6
490304861791183000,24-5F-22-61-EA-3C,17714016,7
4041595389487,E1-15-83-11-11-A1,369872864,13
4903617639052670000,10-6B-70-15-37-49,3783023,2
5507279259343880,79-A7-A2-81-D5-B0,41520388,35
5594629836291070,99-8F-F7-43-DD-86,37205291,33
3545254037743170,56-0A-EB-B8-2C-E8,63824499,25
3549398814707770,67-DC-F4-80-69-D9,504365504,44
4676986274648,2A-9B-14-23-B4-A0,687889992,15
604662599733976,FB-E7-66-E2-72-A4,21695203,8
3560784005274700,68-EC-32-08-51-29,606810104,29
3565714289491470,AC-BE-BF-41-04-44,53329948,36
5583525397515530,7B-38-E1-A3-FB-CA,63824499,42
3560086158429000,0E-FF-AB-01-0E-DF,504365504,17
3541996183217310,3A-84-1D-22-77-F6,687889992,11
3555339801340360,35-DF-61-99-98-C8,21695203,30
6767141384976450000,9E-FC-6C-7E-8E-A8,606810104,17
5100147475563560,E7-8F-91-1E-AE-09,53329948,23
3569939053011230,98-06-73-5E-0A-68,504367067,1
3577721418003910,31-1E-AB-B1-DA-AB,17714016,12
6709447002888010,E8-42-A6-D8-14-54,369872864,45
56100354529971100,1B-72-7D-B8-28-46,3783023,14
6763317362170910000,9E-C4-66-43-BA-01,41520388,35
5602248068376540000,27-49-3E-B3-1B-38,37205291,29
4892374067904,0D-9E-FD-C1-C5-81,63824499,11
5048374392203340,C8-00-ED-C4-27-29,504365504,35
36032985874396,4E-4B-87-76-C7-6F,687889992,5
5020758476769210,38-6C-C9-78-C2-F9,21695203,27
493659046401560000,BE-71-30-53-82-79,606810104,43
4175007737248520,82-28-A7-CA-0B-05,53329948,19
3556558726010790,3A-88-7C-5F-59-B5,63824499,7
5559731050731540,1F-A3-94-42-67-16,504365504,4
6706070065074290000,48-36-68-5E-4F-97,687889992,11
30029148317822,DD-1B-79-45-1C-EF,67046531,21
3541094105432310,77-B8-B1-30-43-CD,68084229,7
3580621134231120,42-5C-A3-FA-D2-39,16590058,32
67067860756715700,E5-F7-98-D3-45-2F,10424152,38
340128483530216,C8-23-07-2C-F5-27,66993663,27
3582609627412420,8C-2D-0B-F5-1D-A0,51991836,44
3580226795849370,8A-EA-6C-9E-F6-37,43419802,19
3543615939489020,CD-CF-7B-8B-89-92,504367067,34
3571724123159970,25-26-57-E7-4E-4F,17714016,43
3548719810603760,F8-D3-5E-B4-8B-E9,369872864,19
6333060424898280000,D8-C4-D1-D1-F2-E8,3783023,10
3538220780450260,9C-4B-18-44-CB-2B,41520388,24
3553559544374710,8A-29-5F-34-3A-42,37205291,34
6762065844520150000,94-CB-93-1D-C9-24,63824499,40
604585104497474,E6-DC-63-7E-51-15,504365504,19
6391320282619020,CD-A9-06-F9-81-24,687889992,33
3588104839985870,27-31-F1-3E-1B-D0,21695203,1
3547267765068890,DE-81-12-BF-BC-24,606810104,22
5100146346331070,96-53-A3-BE-05-D2,53329948,17
3587970017584170,E2-CE-22-B7-CA-27,63824499,27
201755101731947,18-18-F7-1D-C0-CF,504365504,13
3589730241122000,74-5D-16-09-F4-6F,687889992,6
3588281795784390,69-D2-0E-1D-B6-07,21695203,35
3554629415479650,21-F5-BB-69-A5-3A,606810104,30
4508626798076320,81-CF-3B-1A-DE-11,53329948,29
4026455518142000,60-F5-F7-A9-89-EB,504367067,34
6372999867452430,11-24-2A-20-0B-91,17714016,26
3532848135730210,56-23-AA-D6-37-CE,369872864,41
3554895698341910,C4-FB-9A-FF-14-6A,3783023,15
3589776122723360,AC-D1-4E-F9-42-DF,41520388,21
5461636523412060,3D-99-F4-6A-2E-E8,37205291,35
3556963154617430,59-A9-1A-9F-92-72,63824499,25
4917649776148620,16-21-AC-8E-39-47,504365504,35
201481582754106,E9-DF-C8-F7-9B-5E,687889992,42
6763444815629590000,E0-AB-31-52-78-27,21695203,35
3543364326151930,B3-09-89-33-C6-5A,606810104,29
4017953258510140,3F-45-05-1E-CD-1A,53329948,20
3528154213825030,E2-4A-C8-82-B3-74,63824499,22
5108751988466860,5E-73-01-70-A1-EF,504365504,42
5602257480315610000,5A-23-80-18-23-5A,687889992,2
3539252594275230,16-AC-26-93-C5-71,504365504,36
5100175116993920,16-E2-D3-89-70-89,687889992,26
3543932806777620,29-16-79-EF-D9-64,21695203,28
3570695089255930,A4-34-DF-47-29-47,67046531,35
4844954873093130,FA-04-6C-4D-FA-2A,68084229,18
5602215394009660000,C1-F7-57-7A-B5-92,16590058,36
3540633782915720,FC-14-9F-A1-78-33,10424152,8
3534992552329730,4F-B5-05-73-25-33,66993663,24
3529615904798830,45-8E-35-DF-A4-54,51991836,1
5553396792376860,4C-64-32-67-6A-6A,43419802,43
6390000824525230,F4-E3-F7-5E-F7-24,504367067,14
3540782668529130,25-B3-C5-EA-9C-33,17714016,42
604931292084072,5E-00-AC-78-3A-46,369872864,15
5007663579299790,26-FF-38-09-68-CA,3783023,13
3530256260202850,07-0A-26-EB-CA-84,41520388,4
3546154850305210,BF-A2-F2-61-BB-51,37205291,37
6331103986262190,27-D9-D0-77-BD-A1,63824499,7
3586994066981160,3C-E3-D2-93-1D-60,504365504,27
5416197180104490,E0-E3-98-4B-CB-F0,687889992,7
4913159011339310,D5-06-17-48-F0-44,21695203,26
6391965684574900,EF-96-51-FB-1A-A8,606810104,12
3587379599013170,A8-80-16-95-50-14,53329948,32
5602247160940520,C8-71-01-28-62-92,63824499,8
3554211110007280,E4-AF-2D-7C-8C-B2,504365504,34
30146582138017,E9-D2-50-FE-76-0C,687889992,26
6762720707843060,92-9D-A0-1A-C8-27,21695203,44
5010121986454750,99-53-A7-D6-3F-56,606810104,3
5602236175510110,39-97-8C-43-5F-93,53329948,41
3554679299898230,4F-93-DB-A8-B1-F3,504367067,41
5610177043918310,85-9F-19-2E-15-A4,17714016,43
5007664121489560,C7-45-48-26-EC-B3,369872864,38
5556572755766840,48-64-96-1A-A8-35,3783023,25
3566473716534480,FF-48-46-13-6A-C6,41520388,25
3587114356192510,4E-20-81-79-B2-03,37205291,13
4936132426018990,9A-AF-FF-54-B8-A7,63824499,41
374288974766437,68-E8-54-CE-51-4C,504365504,13
3560673389992240,FB-2C-BF-57-41-7D,687889992,16
30544687705492,08-B2-8A-D8-3D-F9,21695203,20
3547022155281870,B5-26-F4-12-F4-28,606810104,9
3532013369224960,A1-5C-6E-35-60-21,53329948,16
30431785549990,66-03-E6-1D-24-0E,63824499,3
3567482431493930,4A-9E-18-73-56-B2,504365504,8
3587348904147800,96-18-FE-48-BB-61,687889992,3
633391161759947000,E4-80-4D-F8-96-32,67046531,36
5602218065422730000,B3-32-D0-E6-82-44,68084229,2
5610519539660770,EB-0C-5C-DE-4A-22,16590058,34
561078789247505000,D5-C2-46-A1-90-AC,10424152,45
3589529854439380,76-4D-06-8A-A4-EF,66993663,45
201693345380223,FE-20-C1-64-1F-4D,51991836,32
3588276376155540,E2-97-BB-8F-64-29,43419802,29
3534373788244000,90-D6-01-D8-37-6D,504367067,36
3543107729109730,E0-32-38-55-DF-D0,17714016,35
5602249793794000,9A-AF-E6-00-67-14,369872864,23
5142892061234960,FD-79-FB-FF-24-81,3783023,23
3535721197515300,C0-33-64-97-ED-DD,41520388,13
5602257598992470000,CC-03-2C-51-2B-21,37205291,32
4903313628540470,C9-16-27-E1-6D-B3,63824499,21
3569028420648470,67-5E-8E-E8-95-DB,504365504,28
3547588765495090,39-71-49-F6-D9-BB,687889992,8
5048373861803080,59-F6-57-76-57-5C,21695203,43
6370294547906500,8E-12-E2-47-B2-FC,606810104,40
3567807896342930,D8-CF-C1-B3-C2-B1,53329948,16
3546291029045760,D5-16-03-65-57-0E,63824499,43
3549405405613310,90-65-CE-C3-85-0A,504365504,18
201882985944915,2C-E4-6D-95-63-8E,687889992,30
374288592958754,0D-A7-0E-8C-BB-15,21695203,35
3556819695746210,E6-2F-C7-CE-63-90,606810104,14
63044926359132200,41-2B-A2-72-85-B9,53329948,43
3537563500253480,8E-C7-04-1E-BC-A6,504367067,6
3529032889903100,4A-95-DB-D6-9A-B2,17714016,44
30379824170684,AE-D6-E2-0D-DB-D9,369872864,16
5267039296808450,7F-57-D0-40-06-18,3783023,5
3576030060420030,FF-77-A4-6F-79-E6,41520388,10
3548413087231530,2C-B9-B8-8D-CB-C1,37205291,35
30211334965784,C2-8A-B8-F1-ED-B6,63824499,8
3572233852953400,2F-78-E8-C1-56-B1,504365504,9
4026344708306130,64-9A-3A-AC-9E-A5,687889992,31
3530524590385140,1B-9E-D6-15-6B-2A,21695203,31
3588775903812070,2E-B7-CA-03-E6-BD,606810104,6
5400689925539740,9D-CB-0D-33-40-C4,53329948,19
3558751353010410,CD-51-74-F7-5F-CD,63824499,21
6331100180963190000,5F-A9-16-17-D5-4F,504365504,20
30491269038209,7D-F7-93-5C-AD-38,687889992,40
3535748140775270,9A-DB-BF-CF-A2-50,504365504,45
5048371659549240,15-9C-0E-6B-86-A7,687889992,22
4903694708929460,5E-03-19-15-42-C9,21695203,41
67639906145098400,74-67-ED-F0-87-C6,67046531,6
201401359597058,CE-B8-6E-EA-31-3A,68084229,34
3576061459029990,46-67-B5-D7-C0-2A,16590058,17
3577841911068070,5D-C8-A1-C2-93-FB,10424152,2
6759643501380980000,34-22-26-C0-80-1B,66993663,26
3581097884910040,DC-C0-DE-DB-F9-85,51991836,36
3534722654206020,96-06-1C-D2-CA-A1,43419802,2
3588010115405820,60-91-F6-11-33-38,504367067,4
5602229022863460,18-15-9E-7E-39-6E,17714016,12
3558985949111440,AD-16-03-23-E4-1C,369872864,30
3531447279798660,67-BE-74-9A-EE-8C,3783023,9
3587025787207310,7F-B6-B5-96-C1-F3,41520388,10
5602245084614370,C8-80-0B-E3-81-8F,37205291,8
3531898572849820,7C-62-A6-7E-D2-BE,63824499,23
30068366341874,6C-B9-FB-AB-FF-76,504365504,1
4844508055151780,B6-31-7F-3A-30-1D,687889992,28
5602218314195780000,CC-2B-56-31-43-71,21695203,40
5237023454827410,94-1F-1D-21-2D-69,606810104,10
201850689716772,15-51-C4-D7-6E-03,53329948,37
58939850492352100,1A-56-C6-0D-A4-1E,63824499,30
5007660603272350,5E-B2-10-B2-57-46,504365504,29
5358753176608540,00-FE-68-74-3B-55,687889992,36
3562606276726390,41-8A-EF-EA-D5-7B,21695203,41
4017955252168,97-16-57-5E-7A-9C,606810104,32
3587596564017690,80-D8-D8-D6-E7-D1,53329948,4
201809702935504,85-1F-76-C2-FE-1B,504367067,13
3550951904702310,63-36-CD-C3-2A-EE,17714016,13
5473650664996240,64-8B-5D-BC-95-40,369872864,31
5048375753198510,AE-B9-F8-2D-9B-91,3783023,17
376978654534885,EC-ED-90-A2-7F-DD,41520388,8
5306758650495300,E1-50-40-B8-53-43,37205291,22
3573642759217140,04-B5-DD-43-B7-AB,63824499,44
3573163526544910,05-29-95-22-72-50,504365504,13
372301348393416,D0-5B-6A-43-D5-2E,687889992,11
4913684026499770,0F-3D-A0-C4-38-E2,21695203,25
3547108930669560,F1-71-52-F0-04-7F,606810104,19
56022298495590300,58-C3-35-18-AA-24,53329948,3
5641826439193760,7A-C4-66-46-A1-F9,63824499,27
3549834443959570,04-99-14-91-03-E0,504365504,5
4917711379038820,1C-2A-F2-AE-C0-1E,687889992,20
3573796823859470,5F-15-E2-9C-84-7C,67046531,16
3565711032029660,12-0E-9C-FE-E8-90,68084229,27
3551411284220770,7D-CF-A9-8B-E2-16,16590058,22
3562252055239320,FC-86-2F-0A-D7-C3,10424152,7
3566751853005000,5C-CA-2F-83-53-C9,66993663,34
3555747129893050,43-1D-1B-5F-25-D4,51991836,2
3552427539871010,D1-28-8A-95-1B-AD,43419802,8
30314381854503,DB-70-D2-73-F7-80,504367067,27
3539376094457380,90-41-E0-C7-C9-ED,17714016,36
201630834802325,17-11-EB-55-26-02,369872864,30
3573954147630360,68-05-BB-45-4F-57,3783023,11
5602212331530390,82-E5-06-62-B9-9C,41520388,34
3529594966868390,56-4F-DE-5B-4E-18,37205291,31
491145027629512000,F6-0B-24-2A-73-D6,63824499,23
6381425348492060,DE-A4-CE-22-0F-70,504365504,27
30326062877223,BE-59-82-9C-0F-73,687889992,18
5602236102355720,E7-E9-BC-BB-80-EE,21695203,30
372301419541562,BC-37-2E-F6-0A-F0,606810104,2
3585922849711050,53-CD-49-7F-72-74,53329948,14
5602234272163400000,53-82-C4-6E-BB-34,63824499,23
3553442945888950,59-09-B9-56-F5-58,504365504,20
4175000750849330,2C-DE-EC-75-7A-F6,687889992,45
5100173416006650,90-5C-C7-86-43-AD,21695203,15
5602243464982140000,FB-59-81-C5-9E-9C,606810104,28
3546205737513170,5A-FA-BB-05-99-7E,53329948,38
5363933109062570,F4-21-60-57-97-11,504367067,31
4936811570865580,10-3F-1C-BF-41-F5,17714016,38
3534710262774510,E7-8F-F7-FA-A2-35,369872864,16
676392790993984000,DF-8F-75-8F-38-8B,3783023,31
3557302995235050,80-58-45-24-AB-3C,41520388,31
5020839678716700,B1-B3-85-5F-1B-0F,37205291,23
3571412556247620,56-07-3A-43-74-A0,63824499,21
6761139932334050,72-69-C0-D2-95-B4,504365504,25
3535736726085190,3C-7D-B4-0B-E9-08,687889992,30
3547572559327490,3E-8A-D2-A7-E8-84,21695203,13
3570746363852990,5E-6F-CC-09-AE-01,606810104,26
3581195250606840,B8-37-51-BF-DC-98,53329948,39
3587666562475180,6A-C6-3F-71-A4-85,63824499,30
30338894810181,8E-C4-13-55-F1-6C,504365504,36
4041593613677250,FB-82-D3-86-2E-15,687889992,28
5451882683969180,28-71-FC-A5-F9-30,504365504,38
3547974453045530,5B-B6-26-0D-F0-BD,687889992,21
5264749800318900,05-5D-E7-17-2F-0F,21695203,27
5602215438541670,85-D7-D1-C1-05-70,67046531,44
201482539494853,66-19-97-EB-3C-32,68084229,43
3575993044641430,57-31-B9-83-1C-BA,16590058,32
3574606961461650,47-41-7A-9B-DD-A8,10424152,20
5518573324237280,92-91-77-B2-F5-CD,66993663,7
3532416178214360,52-D1-DC-5E-BD-C9,51991836,7
6761683056623810000,33-1D-E0-B8-57-7C,43419802,19
3588621358946180,FD-65-4D-A0-BD-0D,504367067,19
3533114393768140,02-68-29-E0-EE-89,17714016,32
3537790559467220,5E-FC-3F-10-A0-90,369872864,13
5010124264300030,06-4B-50-94-75-A3,3783023,8
201722424760227,8C-71-84-0C-A6-15,41520388,45
3550180177435090,23-7D-B3-C2-E7-D7,37205291,17
4159938380664,E3-EA-F1-C7-0F-40,63824499,17
4917924698510780,A8-01-6B-D7-47-03,504365504,1
3587499656642210,C0-CC-C5-E9-95-5A,687889992,10
4683549512689550,DE-94-3F-A1-95-66,21695203,5
3528126578872810,24-4F-11-68-5D-0F,606810104,15
374288916347569,35-77-8D-34-4D-EA,53329948,38
3580099477772410,C6-EB-79-5D-2A-B2,63824499,22
4405034937094160,13-30-A7-F7-97-97,504365504,11
560223636130383000,82-D6-E0-04-C0-FB,687889992,16
3569879548897280,0F-05-C4-1B-18-A6,21695203,15
3530036527687470,DE-9F-6E-73-7B-7B,606810104,28
3577002593720770,41-6C-89-24-A3-97,53329948,39
3579394601707700,E8-93-4B-5C-A9-E1,504367067,39
3541975302521290,AC-91-39-3D-07-5E,17714016,28
6304950326639310,C6-7A-C3-45-F2-10,369872864,33
3581468892292560,30-08-76-D4-E1-99,3783023,31
6304902184719690,6B-15-B5-31-6B-E2,41520388,8
5100179936670570,72-B8-2D-04-A0-B1,37205291,23
6382249095914170,BA-EB-A8-79-CA-C4,63824499,11
676784873126711000,A2-D6-D0-54-46-5A,504365504,8
3575493841473160,9F-48-B8-79-79-36,687889992,14
6374550734604860,71-F2-DC-AC-DC-30,21695203,22
3552666458571530,A4-35-1E-3D-75-70,606810104,43
3559539152116720,D3-A6-98-FF-8B-6D,53329948,6
3557399924472900,8B-96-F9-35-B5-6C,63824499,15
3546728630440560,0F-61-C6-84-9E-C0,504365504,19
561095502081922000,B9-31-DB-03-BA-0E,687889992,36
5018080834789890000,EE-2F-C7-24-FF-0E,67046531,38
6304449318744320000,00-EC-3C-EE-EF-2A,68084229,26
5539112774186290,2D-74-36-CB-0D-DF,16590058,42
3543400350558630,37-1B-7F-4B-BA-5D,10424152,22
5304196958893130,62-E2-E1-F9-5C-AF,66993663,16
6304379389204400000,63-4D-F2-FE-5F-7D,51991836,4
3581885880008910,AA-35-89-45-18-B6,43419802,23
50206154675546900,2D-A4-C1-46-CC-A3,504367067,43
3574279639669510,C8-DA-72-28-01-20,17714016,13
30263168761623,21-AC-97-2E-E1-0E,369872864,2
5010125742265530,3F-C4-03-38-2D-33,3783023,4
5261602261236470,D4-A6-3D-F3-C4-2E,41520388,15
5405660937339290,6E-BF-64-2E-8E-92,37205291,31
3544163685857060,18-45-34-73-66-4D,63824499,33
3541779568937150,5B-9E-90-88-E7-3B,504365504,25
30162685758205,0A-80-58-DE-30-F2,687889992,38
4041595047465,66-29-36-82-DE-02,21695203,15
5893459703563980,6C-99-AF-E3-99-A0,606810104,3
374283339506727,12-EB-A2-B9-FF-E9,53329948,40
676293137013408000,BC-47-5E-EF-7C-32,63824499,2
3563626193109940,4F-70-EC-19-DA-E7,504365504,1
5602236337475080,B4-BA-F7-3D-AB-6B,687889992,3
3557332136156810,6B-AB-FC-D7-A4-1A,21695203,29
56022393573734500,61-01-43-25-88-CF,606810104,27
5203507245514030,58-7D-B3-53-FC-E8,53329948,42
374283399216449,DF-E3-97-2C-2B-D3,504367067,1
6304784999335460,E8-A9-A9-C3-9F-2B,17714016,31
6331105499738170000,39-B7-2F-25-8C-CE,369872864,10
3572599112131710,F8-59-34-18-F8-5E,3783023,39
3543340572041100,93-78-7C-74-D1-58,41520388,27
3561035398088910,3E-09-1A-D8-31-0C,37205291,32
3559661342048840,15-5D-EC-1F-52-1C,63824499,21
676138043269437000,F2-04-DE-B5-AE-70,504365504,12
5007666449245950,0E-16-68-04-B5-38,687889992,27
6759922301663720000,BD-90-59-0E-0F-4F,21695203,10
6767285702734690000,F5-8D-DF-A1-17-C4,606810104,33
374283329465421,17-55-7A-BF-55-BF,53329948,25
6706086563276010000,BC-3B-32-9A-1E-C7,63824499,12
6767899008971920,B1-18-49-83-7A-62,504365504,23
3540293905739450,2D-BC-EE-49-2D-FF,687889992,13
5104525124090470,25-30-4D-3D-99-55,504365504,25
4175009756303810,1C-FD-2D-96-7F-CB,687889992,40
5551130722167530,59-C9-E8-41-1C-5D,21695203,35
3555274680349630,AF-9F-34-02-42-E2,67046531,27
4041377637063400,99-52-31-67-CB-60,68084229,25
5172787872785770,64-69-E6-CF-40-0D,16590058,17
3568752928033280,BD-7E-2F-AF-4D-10,10424152,3
4913449496058060,4C-E3-C2-EE-80-17,66993663,19
3578501392385980,5F-8B-2B-58-3B-64,51991836,36
3586168674980210,33-E6-71-DC-F0-FF,43419802,25
3569652961013640,34-2E-3C-D7-C1-3E,504367067,15
3566906903894860,EA-7F-68-ED-71-19,17714016,27
5018360554694450000,6A-5C-69-AE-D5-7B,369872864,35
3567688629378830,68-6A-73-C1-BF-C2,3783023,17
3572465362628370,E3-9B-3A-C9-A5-31,41520388,43
201695899477735,E3-96-D9-21-7D-88,37205291,45
3579355919983750,4D-66-7F-FD-12-A2,63824499,11
3588824260009740,43-B6-B9-18-97-56,504365504,34
5602213524160530,F4-8C-B7-5E-DA-48,687889992,23
3530798975866530,0C-E3-E4-65-0E-33,21695203,45
5378323269880070,26-7F-1D-9A-54-E3,606810104,9
30506375936838,CE-25-49-F0-7A-EC,53329948,8
3584344067720760,7D-17-8C-3C-3A-0B,63824499,24
5519401712133290,32-8B-1D-FC-A3-AD,504365504,1
5007667136732570,5D-68-FF-28-06-53,687889992,8
3552915463958490,E9-B2-88-96-55-C0,21695203,45
3562104537621630,AC-4F-FD-85-E2-99,606810104,10
630402225832091000,87-7C-D7-CD-DE-DF,53329948,45
3586924722391430,9B-32-4B-8F-95-11,504367067,5
4041591574865100,5B-51-75-38-19-38,17714016,36
3572656821515190,A3-C2-1D-13-35-04,369872864,3
201476482466496,00-82-42-E0-2D-70,3783023,31
6709784780811750,D9-0E-83-DE-3F-F3,41520388,29
201505743579398,32-D1-7F-8C-EB-E7,37205291,2
3529841286368780,1E-5D-8A-2B-F9-B4,63824499,44
3585141508021750,25-57-4C-05-78-EC,504365504,8
3588894339767270,10-94-01-43-FC-22,687889992,2
3530147336478450,7D-82-37-3C-A6-5A,21695203,36
5602226721941470,34-30-A0-BD-82-77,606810104,37
345514222749115,30-20-19-BD-DD-92,53329948,29
3580354306842590,C0-1E-FF-78-9F-C8,63824499,2
6334046431292450,3B-71-91-99-17-C3,504365504,6
560224637583577000,C9-E5-21-BA-06-CB,687889992,35
63043173836340900,6E-38-C2-5C-A1-14,67046531,45
676262998781729000,C3-52-EE-03-DC-7E,68084229,10
374288634401706,EB-DE-62-1A-4B-00,16590058,8
30499654303617,D7-84-5F-C3-3A-04,10424152,14
3547866798568610,53-7F-76-A2-02-12,66993663,37
3574155395762240,3A-79-5D-C3-CE-52,51991836,5
3556605175023620,85-C6-D6-C0-E3-CA,43419802,12
3547009471052760,37-F7-F7-11-44-18,504367067,28
5304899730189870,6A-24-05-E6-0C-02,17714016,17
3550525927254840,66-04-8B-0C-91-83,369872864,28
3562377102380730,22-CC-BD-E9-DF-4A,3783023,8
30210194750898,50-49-C8-73-C6-E8,41520388,2
340880391300864,06-24-BB-AE-61-0D,37205291,43
3534506627563790,41-0A-3E-2F-13-85,63824499,23
3588753292534260,91-B1-A1-AA-C6-12,504365504,26
3562708528393520,F0-1E-98-F3-37-F9,687889992,32
3584583947369120,48-5E-3B-03-24-09,21695203,17
3570710743231630,FB-00-9C-8F-CE-AF,606810104,3
3554368413659200,77-29-45-C6-05-86,53329948,19
5602247676433460,69-3C-D5-31-EC-67,63824499,4
5100148204333410,D1-A9-E5-80-8D-A6,504365504,15
6047725597319430,8B-95-EE-B3-0E-78,687889992,39
6709601979534990,EA-0A-2D-53-75-36,21695203,36
3536447172926430,4B-87-DD-65-46-87,606810104,28
374622597499549,4B-2C-8D-3D-35-F9,53329948,1
3584826183320050,AD-11-1F-CF-7F-58,504367067,29
4405673437828330,61-78-38-CE-A9-46,17714016,36
5038635136354280,5C-3F-DC-18-8C-ED,369872864,14
3551060652432470,10-87-FC-F1-DB-17,3783023,34
3551168805815200,76-65-DE-10-37-13,41520388,33
4227534076356,93-FE-01-3C-BC-CA,37205291,42
3546570688575300,8C-41-13-1F-C8-88,63824499,36
5610276384979680,33-2D-CB-79-AA-0E,504365504,18
633451041417860000,71-80-D6-A8-E6-AD,687889992,11
4913442400353480,1C-52-FF-BB-42-35,21695203,24
3588437323707670,1F-DD-51-6C-E3-44,606810104,45
5108750546715910,A3-67-9D-A3-55-F2,53329948,1
6763523630659920,7F-77-8F-7C-1C-24,63824499,18
3533842818584490,C2-EC-23-34-3F-2F,504365504,3
5100132694893330,72-B0-74-92-31-B4,687889992,5
5893471185014010000,7C-DD-87-13-F1-7F,504365504,30
3546594187784720,2F-EF-D8-BE-D8-D6,687889992,3
3583498896982840,02-D5-C4-7A-44-40,21695203,42
201891835511477,C7-9F-7E-AD-FE-C6,67046531,27
3583727410576190,A7-C8-93-5D-05-38,68084229,43
3533898810701780,78-B7-8A-67-61-F8,16590058,38
6391125916991130,30-11-FD-66-5E-8C,10424152,15
490359107022310000,D3-7D-25-FA-9A-5B,66993663,31
4903464080211630000,2C-9A-BB-0B-67-81,51991836,20
6382719503194400,60-32-E9-D0-8D-6B,43419802,4
3588003403549290,A6-90-EF-30-8C-75,504367067,34
675913710880748000,96-FD-18-C7-2B-45,17714016,36
372301226764704,99-11-78-24-82-F0,369872864,17
374288128543708,95-DA-06-6A-17-23,3783023,41
3540692047885240,97-1A-EB-28-3A-AC,41520388,6
3543770809388190,B1-E7-D9-0B-7D-34,37205291,36
503852194113205000,0E-58-5C-4C-B4-F2,63824499,32
30291769327601,97-15-5B-2A-A4-EA,504365504,15
5342878489816950,D7-98-14-53-90-F0,687889992,40
30090701286697,DF-0C-53-5B-08-43,21695203,9
3568251278958980,3A-6C-BD-1B-FF-41,606810104,2
201540164848691,3A-02-B6-37-66-9A,53329948,29
3535791911243140,23-A1-75-99-02-31,63824499,6
6304918231007730000,B8-5A-17-C3-8A-D0,504365504,34
5100170188391380,F1-43-82-52-69-79,687889992,18
4041376573838,C4-AA-CD-88-57-A8,21695203,20
5610116982160820,76-78-0A-CF-A7-BE,606810104,22
3545350775666510,E2-58-45-E4-3E-66,53329948,42
604613730071529,2A-20-EF-0F-AC-7B,504367067,20
56022334286636500,66-74-E5-94-C4-1B,17714016,34
3561158658335390,88-8C-FE-0D-C1-18,369872864,20
3541017533345890,E0-3C-18-D5-9B-69,3783023,39
372301496305337,82-89-E8-47-7F-FB,41520388,26
5591833851871560,27-3D-21-4C-06-11,37205291,28
3583050214373510,4A-D9-9B-AE-CF-61,63824499,9
3543660240324300,CB-A5-02-17-A0-0A,504365504,8
5048373691703020,B4-4C-83-BA-C9-E7,687889992,35
675908982014102000,BD-06-0C-E0-F8-9E,21695203,4
3543496457886970,B7-83-46-C7-F0-AC,606810104,32
3555372009306290,90-37-98-96-50-EA,53329948,24
5100174392669790,D4-6D-DF-B6-64-C5,63824499,8
5449064055839370,71-78-96-94-54-93,504365504,30
337941906407910,6D-F4-5D-8B-5F-EC,687889992,25
4041372255174,70-32-C9-82-62-17,67046531,17
30498686541079,FC-D4-BE-87-63-C8,68084229,17
3561981207869900,13-2A-8E-49-80-DC,16590058,4
4041376579124,68-03-D4-63-17-4A,10424152,30
6706334068515810000,AD-60-C4-AB-21-71,66993663,14
5273684663485280,39-CE-1A-AA-11-38,51991836,7
372301415942772,DF-61-F1-93-BF-42,43419802,36
67069356626009100,FB-46-85-EC-D9-CD,504367067,27
56022412906700000,95-13-79-27-E8-47,17714016,31
3563995397362790,5B-7D-C0-C1-8F-AC,369872864,25
50387450608099400,56-E0-3A-BF-FD-78,3783023,35
675977818170625000,69-92-15-98-FC-B1,41520388,44
5020746829336090000,26-7C-0D-F4-51-78,37205291,17
3577047997551270,03-FB-D0-00-36-0F,63824499,13
5597189332249070,10-52-E3-BB-C7-96,504365504,3
490518799023514000,01-E6-14-AF-BD-DF,687889992,28
3541216981918600,91-17-D6-4B-49-8F,21695203,19
56022445706642200,4B-85-E2-04-49-5E,606810104,37
201742887386369,38-CD-FD-30-4F-4A,53329948,23
3547477875994630,DF-5E-BC-61-1C-97,63824499,36
5412536990245870,46-D0-90-9B-00-08,504365504,23
5602218314233540,73-08-A6-ED-B7-FA,687889992,2
30390111827167,5F-1D-49-49-C0-79,21695203,38
3546600167626100,71-43-58-A5-D8-4B,606810104,44
